mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion,actor_id,file
-189.82675,63.243946,-22.002615,12.100268,-15.534579,-10.042548,-10.719638,-20.702738,-5.8919587,-12.546322,-14.203682,-6.4427624,-8.567467,-4.8491693,-11.387622,-3.1136782,-6.9165087,-7.440446,-2.192746,-3.5199947,-5.124261,1.3984323,1.9558432,8.804953,5.2450814,9.984948,7.1624527,6.7896395,7.6359434,9.887673,5.8912735,9.459826,2.5101345,2.1381176,0.85560757,3.7745214,2.567054,4.506509,-1.4433208,0.10410857,angry,03,03-01-05-02-01-02-03.wav
-185.30869,68.4235,-26.202566,7.358163,-20.620481,-11.662724,-10.6550665,-20.233986,-9.413045,-11.806817,-10.059752,-4.2217135,-12.286209,-3.6178691,-14.39047,-2.4764454,-7.8115606,-5.7022996,-2.895074,-0.11513861,-6.6346073,-0.6028905,-2.648548,1.2664253,2.0228488,6.9033313,3.6932008,5.4738894,5.949937,5.40244,2.14117,5.4329686,2.1665554,7.1642923,3.4606562,3.9046674,-0.14958078,1.7019479,-0.4403325,1.8559188,angry,03,03-01-05-02-02-01-03.wav
-172.01083,60.327503,-24.288086,8.140439,-23.22233,-9.075765,-7.9869585,-18.24055,-13.276718,-10.707721,-7.823912,-4.8548894,-14.021185,-2.4465103,-13.569629,-5.1718616,-5.873262,-3.1903584,-0.74674904,-2.8613017,-6.468187,1.4306852,-1.2962185,3.006268,4.6210933,7.578109,4.45446,5.3722396,8.080011,10.911003,5.1320457,7.1927614,-1.406422,3.0938542,1.3394631,4.7146063,1.1487681,1.5745099,-0.79240334,2.9338825,angry,03,03-01-05-02-02-02-03.wav
-427.95648,88.76138,2.733398,15.572754,1.1454694,-4.062449,-20.382742,-21.12843,-1.6360925,-12.735265,-5.470067,-9.109543,-9.893503,-6.0010695,-12.415706,-4.0636387,-8.64044,-4.189119,-5.2016864,-3.769069,-11.121742,-5.3530874,-6.601631,-5.55455,-6.159457,-3.2565303,-9.383013,-1.6401886,-5.87204,-1.3105385,-5.661238,-1.9870889,-5.093863,-2.1726704,-2.6454175,-1.6461937,-4.126336,-1.7367916,-3.9086423,4.086524,fearful,03,03-01-06-01-01-01-03.wav
-362.20596,84.43925,-10.619912,9.956183,-4.0119915,-8.22615,-21.84654,-16.692074,-6.5862484,-18.022413,-9.849916,-6.742931,-12.14,-5.421746,-14.817897,-5.5307384,-10.903669,-5.58061,-4.59294,-7.3433695,-11.185406,-8.883669,-7.391689,-7.2259893,-9.9336195,-4.0994015,-10.437739,-4.256255,-5.6222224,-2.3276973,-7.3276663,-3.6257105,-7.0528526,-2.6409707,-5.718826,-3.1802785,-5.251681,-4.905987,-0.6006367,4.194181,fearful,03,03-01-06-01-01-02-03.wav
-329.35782,77.32487,-8.539731,10.852181,-5.4765882,-6.271557,-22.602764,-18.255816,-9.618727,-19.686455,-5.3835034,-9.456349,-13.039216,-4.1106305,-12.867293,-8.376001,-8.557798,-8.407446,-2.771632,-7.35989,-11.454808,-4.5294995,-8.550727,-6.394932,-8.503563,-1.2667361,-6.1450305,-3.4582572,-4.651556,-2.1497924,-7.027526,-2.9522574,-9.376851,-1.9929825,-6.5536146,-3.002672,-7.154282,-3.0032992,-2.6332145,6.2920556,fearful,03,03-01-06-01-02-01-03.wav
-440.4145,85.31801,-15.316676,12.014676,2.285836,-4.157293,-21.860168,-18.195023,-8.477008,-14.967516,1.898643,-6.121827,-9.306497,-1.6287044,-6.1329727,0.83091503,-8.034618,-4.2322044,0.46764088,-6.4499297,-8.71609,-6.4062347,-5.362484,-3.5872087,-8.151653,-1.1588339,-1.869724,-1.2929122,-2.051209,-0.23543333,-3.4870472,-3.4907753,-2.956015,-2.7178087,-4.144084,-0.8648733,-4.3502045,-3.1021435,-5.696803,0.24195538,fearful,03,03-01-06-01-02-02-03.wav
-301.45956,76.58803,-12.928822,13.11377,5.687931,0.6608574,-8.205042,-5.0599995,-9.8909445,-11.37564,8.015109,-9.012781,-6.5418034,3.8822134,-5.107614,3.5756655,-5.685342,-2.3102252,1.1663628,-2.504613,-5.915509,1.6931891,-1.3997725,-1.4554275,-1.5429277,4.2794795,3.07665,5.0910816,3.597523,8.232457,5.3324013,9.740179,3.233117,6.7483745,4.2469606,6.889877,3.2280438,5.7682557,1.408806,3.9479244,fearful,03,03-01-06-02-01-01-03.wav
-209.74925,57.062153,-29.29822,-0.23144026,-12.702826,-7.6528535,-24.120941,-24.773811,-11.063589,-23.647446,-5.6132274,-12.562503,-10.158488,0.4157547,-6.9250937,-1.2744865,-3.9120178,0.04499314,1.4413954,3.8341746,-3.9744008,3.386906,0.41463235,7.0220194,8.695519,19.464638,9.5031805,13.448718,9.052476,10.121936,4.8217664,6.2384677,0.36963376,5.354562,0.76632816,5.0307527,1.8504062,2.208422,-3.2555828,-0.5586774,fearful,03,03-01-06-02-01-02-03.wav
-200.60558,63.22019,-18.434357,-6.036826,-11.014918,-4.4363604,-20.504065,-21.024874,-12.748112,-23.281721,-5.893935,-11.153868,-16.703632,-1.703308,-7.2217474,-0.66013414,-7.526219,-2.7902782,-6.999499,-2.7259207,-9.000388,-3.246257,5.5420737,8.796046,10.115823,21.27337,13.416922,13.5047,12.548499,12.255415,4.2033477,8.512352,-0.76435286,4.8996587,2.0888586,4.5675397,2.6974502,-0.4991428,-0.20027727,3.304534,fearful,03,03-01-06-02-02-01-03.wav
-188.66006,64.11687,-19.299574,-9.308426,-15.051853,-8.222667,-23.721878,-22.751953,-16.552258,-23.96447,-6.873535,-13.347307,-12.855819,0.7313174,-4.97622,0.7836299,-3.8164427,-1.2146702,-0.5263148,2.258619,-7.188741,-1.8570663,3.3027089,9.226201,9.8449,22.560644,12.797321,11.476191,9.287038,7.900066,2.5404205,9.706726,2.2768102,3.8743162,0.8585569,3.9290175,1.1268487,0.51927626,-2.8509846,-0.41896048,fearful,03,03-01-06-02-02-02-03.wav
-439.08624,84.46591,-2.8529036,14.626336,5.479574,-10.106506,-13.91452,-8.13103,-11.929126,-6.352002,-4.9797797,-11.090867,-6.591122,-9.406599,-7.476333,-8.0243225,-7.721557,-6.0463986,-6.5996747,-5.4407997,-7.613601,-8.987888,-5.094428,-6.598363,-8.977381,-6.182918,-5.1374683,-2.713467,-6.862138,0.5493215,-6.181409,-2.7070003,-6.667966,-0.7452428,-3.013774,1.5615041,-2.8214142,-0.36697277,-1.4918969,-0.2410619,disgust,03,03-01-07-01-01-01-03.wav
-446.17896,87.467,2.1791654,21.594873,7.356073,-12.788077,-14.333157,-7.6976857,-10.55034,-8.908957,-3.389943,-11.360532,-5.882113,-9.487973,-4.9840827,-8.115058,-5.895234,-3.3658316,-8.059624,-3.554407,-7.700626,-7.393821,-4.0710635,-6.6092024,-5.408625,-2.2629998,-6.6434546,-0.7930719,-5.773328,1.9405891,-5.439655,0.60006094,-6.038002,1.261258,-4.167066,-1.3719403,-6.6330943,-4.9520774,-7.65524,-3.806584,disgust,03,03-01-07-01-01-02-03.wav
-415.56393,64.429245,-0.9625166,17.657183,0.8513344,-8.542658,-21.47747,-7.714114,-9.199996,-10.150807,-2.3542805,-16.27259,-8.2451315,-7.5684843,-7.2684946,-9.348806,-5.8217554,-7.3034506,-5.2795396,-5.0302844,-13.037423,-6.1568246,-7.35042,-8.810552,-5.9595284,-7.5032997,-3.8799026,-3.2400725,-5.4147964,-0.619067,-5.5465136,-2.8234994,-6.9301605,-0.31328318,-6.704373,-1.5795275,-9.374441,-7.289747,-6.7425313,-4.5682693,disgust,03,03-01-07-01-02-01-03.wav
-385.37903,79.51663,-10.865469,16.916225,2.0649114,-9.257224,-24.38486,-12.59153,-13.900925,-11.387555,-1.0176667,-13.508157,-6.3315086,-12.685646,-4.3957396,-12.760793,-6.1751018,-4.6632414,-6.623706,-7.302123,-9.2041855,-9.89008,-5.502751,-8.388862,-7.349258,-4.5985904,-5.1519713,-2.430845,-7.525405,-1.4395119,-4.6504884,-4.962572,-8.456089,-0.7113044,-8.022166,-2.5748856,-7.8604226,-7.341365,-7.441576,-4.1400137,disgust,03,03-01-07-01-02-02-03.wav
-424.3696,72.33005,-6.0435038,25.349478,2.2492485,-15.38312,-17.842667,-5.4945493,-8.364408,-10.77365,-5.139116,-10.981513,-8.9175625,-9.116144,-6.874576,-10.5974045,-5.4370704,-7.8775635,-6.241135,-7.503552,-9.069068,-5.606819,-13.669227,-4.541065,-7.476775,-5.323983,-8.300382,-3.12135,-4.957152,-0.26206192,-5.8891354,-2.2727993,-5.880069,-2.249757,-5.812177,-0.8451108,-5.8316207,-3.4301813,-4.3001466,-0.18070129,disgust,03,03-01-07-02-01-01-03.wav
-432.7834,79.962,-1.3552524,16.768702,1.3260791,-10.311799,-15.952065,-5.1388283,-5.433904,-6.6845555,-2.1672306,-10.528389,-6.5719547,-5.6211357,-7.1719184,-9.999279,-1.8728842,-7.914682,-1.4310911,-3.4049954,-9.846852,-7.3177156,-6.7236557,-3.6203303,-6.0930142,-5.6151495,-6.45845,-1.311216,-5.015103,-0.31086996,-7.965578,-1.3829519,-6.196995,-2.2886808,-4.9364605,-0.43900502,-6.6398153,-3.9637687,-3.5352962,-1.9765028,disgust,03,03-01-07-02-01-02-03.wav
-427.84784,70.66845,-7.6767945,5.8369884,-1.0365409,-3.7692084,-19.784676,-6.2064342,-9.682548,-13.542404,-3.4928982,-5.3708363,-8.011374,-6.563832,-5.0749598,-11.603959,-2.7064886,-4.765078,-4.7201586,-4.454533,-6.7217836,-7.532865,-6.8182025,-5.1031795,-6.5684867,-3.408912,-6.7704215,-2.0988982,-4.982822,-0.9050025,-4.493454,-2.8606932,-5.5295954,-1.1119269,-4.958343,-0.37553138,-6.219665,-4.868257,-6.0706573,0.08112966,disgust,03,03-01-07-02-02-01-03.wav
-362.5478,65.945885,-11.730638,3.5575886,-12.283163,-4.866801,-23.390902,-15.0480795,-13.7266,-13.165429,-9.2573185,-7.4877677,-9.819718,-9.946995,-1.9040163,-12.107737,-8.905098,-5.6403103,-6.588538,-7.5679574,-8.283455,-11.090214,-8.223279,-6.6409755,-9.191994,-0.11269671,-1.8228309,1.3348542,2.139809,6.2603526,1.133242,1.8868096,0.42726782,4.3554616,1.8465738,4.5473766,-2.7736633,-0.3394523,-2.203943,0.506192,disgust,03,03-01-07-02-02-02-03.wav
-366.1074,92.02895,-25.787073,6.2354264,-15.106459,-6.9764814,-31.385626,-26.662178,-8.893724,-23.284798,-5.346214,-8.857009,-9.799844,-8.152353,-10.31773,-10.216493,-11.197992,-9.523329,-12.270715,-1.603605,-8.145371,-2.5582411,-1.097315,-5.031318,-0.8105503,3.1653059,-5.4031296,1.1279715,0.97533596,6.9804196,1.5728185,11.720379,6.47931,7.41479,-0.7177287,-1.875384,-5.8500996,-0.319267,-1.7269697,3.9011924,surprised,03,03-01-08-01-01-01-03.wav
-337.11392,86.46665,-12.650815,14.002649,-3.2714038,-9.399259,-20.976099,-16.38219,-3.5612557,-17.377151,-4.4101973,-5.923494,-14.308776,-5.120124,-8.437361,-9.10392,-10.4929,-3.3897436,-7.103944,-2.8833525,-8.372995,-4.5283184,1.5572718,-3.7931364,0.16852768,-0.533207,-4.4454308,-1.4791771,-0.8001453,8.32687,-0.1735051,5.17842,-0.38437945,3.0987415,0.4284925,5.9939294,-0.17896758,1.752594,1.8328134,7.0362024,surprised,03,03-01-08-01-01-02-03.wav
-359.01727,98.948944,-26.894001,12.64098,-14.086896,-4.7628975,-32.107582,-22.008549,-10.386651,-24.983665,0.14866382,-2.515208,-16.878248,-6.325474,-8.446925,-12.713862,-5.905508,-11.434217,-14.918117,1.5098947,-11.586898,-8.8898,-4.5032625,-8.101281,-7.3791313,-3.1235468,-5.990571,-4.2329426,-2.5299127,1.384948,-3.2074564,-3.4194653,-2.2033281,-2.658423,-7.789774,-0.7189161,-9.295977,-4.9221425,0.5954476,8.7605505,surprised,03,03-01-08-01-02-01-03.wav
-329.4,98.989365,-31.63032,16.167566,-7.064143,-13.927688,-25.52895,-17.014011,-6.464493,-21.010195,3.8196626,-4.498788,-12.019251,-6.014295,-6.066858,-13.262805,-7.3428082,-7.1865845,-9.157059,-1.6104207,-14.259427,-4.0089836,-4.8732963,-5.9996223,-5.9425955,-0.08553421,-3.462648,-0.9104789,1.7780882,3.2893817,-0.5418252,-0.38068235,0.85445493,2.1932173,-0.036929015,5.5420814,-3.0314364,3.839126,2.1693795,8.170503,surprised,03,03-01-08-01-02-02-03.wav
-274.48843,92.49736,-38.52093,15.656728,-14.05193,-24.7755,-21.29103,-24.191132,-5.79956,-26.69304,-8.093937,-2.0661886,-20.406824,-8.984681,-6.442418,-13.454527,-10.527569,-6.2334023,-10.868231,-3.899555,-11.810315,-7.624714,-6.0850472,-7.3719096,-5.3267126,-2.0012457,-4.3951015,0.80277324,3.8657308,5.571742,-0.95365703,3.7778804,0.04260423,1.3171303,0.39897752,4.829712,-2.7369862,3.775947,3.9019854,6.6574345,surprised,03,03-01-08-02-01-01-03.wav
-265.12357,78.17039,-19.483458,16.897316,-7.67645,-16.00672,-14.327708,-18.150488,0.2356306,-19.971312,-5.9011264,-1.8048793,-16.282164,-2.1128404,-8.756398,-8.736318,-11.4334955,-7.9451303,-8.362644,-4.8580055,-14.338321,-6.167836,-3.0431488,-4.616815,0.59450597,7.367527,-0.89246887,6.6173162,8.120658,7.9613485,-0.24758089,4.4509163,-2.5109215,3.7254386,5.8807335,6.9545527,2.071253,4.0729566,1.0844114,3.003576,surprised,03,03-01-08-02-01-02-03.wav
-261.21985,74.247696,-21.568102,-3.8663366,-16.122704,-7.1752205,-32.996834,-23.776323,-5.1451015,-26.160969,-5.716273,-6.9085402,-16.81348,-9.831246,-7.937444,-8.29819,-12.232622,-8.958045,-10.051474,-4.1919622,-14.2554655,-12.160984,-4.9896317,-6.391243,2.8972695,11.760326,7.131739,8.571445,4.407862,8.05879,-3.7175305,3.9178586,0.37987772,4.312131,1.5943123,0.46149203,-3.9693804,-0.18420498,-0.5379772,6.632225,surprised,03,03-01-08-02-02-01-03.wav
-311.75735,83.8745,-18.857985,6.6093326,-10.42025,-15.848112,-27.511578,-16.657507,-9.533938,-23.260624,-3.7786784,-9.723481,-16.660341,-9.230271,-13.918629,-13.3395195,-11.103186,-6.201681,-9.464777,-1.5267769,-11.82641,-9.154796,-2.9985983,-8.7835655,-4.242773,0.7340689,-7.5346856,-0.45020112,-2.459121,0.30642867,-7.1725445,-4.547891,-4.4284954,1.0518968,-1.3404151,5.628222,-1.8056662,0.1617548,0.6352627,7.553315,surprised,03,03-01-08-02-02-02-03.wav
-478.52188,89.882484,-27.226892,13.270444,-13.065264,-15.284744,-15.168256,-29.346529,-16.23072,-7.62892,-5.540461,-14.986178,-10.110458,1.344115,-14.790449,-7.5307055,-2.6567585,-0.9015358,-1.1149148,11.346618,-2.7750723,3.2793367,-12.508172,-4.1554394,-3.787445,1.7683482,0.55437964,8.320292,3.3189776,6.951603,-2.0977051,0.64635813,-5.934144,2.4465346,4.2510905,4.266768,0.57887334,-0.26239014,7.022824,9.622142,neutral,04,03-01-01-01-01-01-04.wav
-478.78244,90.56907,-28.27783,7.211278,-18.44136,-18.790129,-16.930384,-30.083723,-23.290636,-10.673199,-8.60146,-17.857332,-11.722435,-1.5899723,-17.817867,-11.064605,-11.350687,-10.25509,-10.196291,6.7438765,-3.1287513,7.1876493,-4.7933846,-1.6276242,-6.303208,-1.7869022,1.5588317,11.255192,6.902148,5.196764,-0.5936127,6.4089975,3.8872774,0.43240136,-3.3190548,-2.9470587,0.43755907,-1.3183495,2.9758842,11.007354,neutral,04,03-01-01-01-01-02-04.wav
-485.26758,95.56051,-24.814089,-0.2892598,-19.514862,-13.9894085,-23.634878,-34.043987,-19.884863,-12.708277,-9.3220005,-19.33284,-11.681087,-2.4660473,-19.092642,-10.259829,-8.765215,-9.238256,-13.634901,1.4819903,-6.926693,0.83385694,-9.920143,-2.1447506,-1.386078,-0.113663554,-0.999486,4.431802,-1.8860531,2.9707587,-1.9942518,6.0058413,4.481802,6.1474204,4.2337685,6.882433,6.065348,4.557342,7.630264,6.6287174,neutral,04,03-01-01-01-02-01-04.wav
-485.66278,96.476814,-21.129347,1.8015679,-17.980204,-14.394241,-22.06823,-34.34421,-22.592306,-12.686146,-8.79432,-18.869844,-13.130381,-2.254977,-19.878685,-13.495442,-8.175552,-9.51885,-16.189827,-0.030818367,-9.307295,0.66610813,-9.021047,-2.629518,-5.022213,-1.3769317,-5.1196465,3.9016392,-3.2593265,6.2908797,0.688324,7.3601656,4.9189806,5.601445,-0.37065443,3.052593,5.998559,4.3257136,8.997288,9.54421,neutral,04,03-01-01-01-02-02-04.wav
-489.8012,89.85384,-25.903866,0.76712316,-21.298145,-16.459589,-17.817245,-27.407064,-20.766178,-10.799612,-9.916328,-17.915203,-11.405144,-3.7333345,-17.523947,-11.209824,-9.991957,-8.048352,-11.365842,0.8366139,-10.550916,-1.2280443,-11.784584,-2.980801,-5.9471397,-0.5356665,-2.7456136,-0.06359908,-4.002336,1.8648667,1.0762169,9.193268,6.2898726,8.604544,8.062379,9.578562,7.740603,5.4031982,5.034687,0.7166201,calm,04,03-01-02-01-01-01-04.wav
-482.5276,86.8117,-32.986744,9.435064,-14.378495,-14.1004925,-15.106865,-24.711784,-18.911009,-8.687783,-6.643781,-15.6474285,-9.122104,-0.010094047,-16.04916,-5.6523967,-10.376239,-4.031377,-11.318859,3.7178051,-7.403154,5.030403,-3.7608526,1.0474972,-5.350214,1.2937436,-1.7252576,6.762766,2.8879807,7.5570693,2.5496554,8.356208,13.172974,13.749829,10.062353,3.596872,-2.4913247,-6.07815,-1.2031461,2.0433626,calm,04,03-01-02-01-01-02-04.wav
-475.5703,80.82005,-22.043081,5.609159,-22.167944,-13.770588,-22.294014,-26.957396,-20.956879,-13.176641,-7.791434,-15.727061,-7.384011,-6.553964,-16.980597,-9.121435,-8.289437,-12.058523,-11.075686,-2.5280583,-16.498732,-4.1673613,-14.108081,1.7111856,2.014678,8.511777,6.329939,7.847342,2.3941326,8.0189905,5.689746,16.726488,14.653447,15.194015,3.7818985,0.062187143,-4.7276464,-0.7746271,3.1986065,3.6211033,calm,04,03-01-02-01-02-01-04.wav
-498.9961,79.20678,-19.238827,0.9494412,-17.474325,-12.497698,-18.921755,-28.320152,-19.522642,-12.801566,-8.592589,-14.493454,-14.336467,-0.828074,-14.664137,-8.760793,-9.55575,-9.170757,-15.00672,-2.4924023,-14.661295,-4.2318797,-6.784915,6.0040436,6.2691,15.795638,7.5754237,10.190038,4.2377295,5.163819,-0.44206098,9.690882,11.69379,9.543623,5.9725385,4.9741597,1.0265563,0.7503594,1.5049711,-0.15067515,calm,04,03-01-02-01-02-02-04.wav
-520.504,80.90403,-15.160153,6.5715103,-15.047102,-8.615539,-16.931263,-20.89033,-19.140312,-10.716616,-5.767387,-17.348465,-7.9973173,-3.5443892,-12.698687,-7.908886,-7.2305617,-7.3645916,-6.148224,0.13865411,-10.159616,2.1054068,-7.8752937,3.7417645,-0.7678966,4.123035,1.690641,4.7976274,4.298582,11.613292,10.363811,17.04657,10.101068,4.5219235,-2.0052097,0.2585572,-1.8206537,-0.47732434,0.9194696,1.302445,calm,04,03-01-02-02-01-01-04.wav
-505.71054,89.20775,-22.89867,9.864716,-13.510091,-12.947027,-18.642427,-23.052498,-21.055344,-12.443905,-5.4584594,-16.818138,-7.779597,-0.43589598,-15.490996,-7.390476,-8.732573,-9.549166,-11.379732,-0.043829363,-11.541144,1.1174061,-6.8142996,-0.14958704,-2.1586537,0.3418866,-1.886463,5.1389837,1.945176,7.596212,5.462458,12.110445,8.91209,5.6449704,1.7336402,1.9706059,2.516248,1.373565,-1.6566281,-4.078015,calm,04,03-01-02-02-01-02-04.wav
-498.66513,78.84746,-14.587242,6.303281,-14.845083,-13.203573,-21.009842,-26.686407,-15.851621,-9.542662,-8.433224,-14.955113,-7.7065744,0.54947954,-13.707626,-2.0865767,-7.344945,-9.612056,-12.656073,-1.0177267,-10.93654,1.3347094,-3.1183617,5.0245724,0.7075378,2.8888614,0.7483946,8.972891,8.233818,11.369783,5.18542,10.9310875,10.991252,14.462616,13.109286,7.6427093,-1.4368689,-1.8888981,1.971047,3.5783913,calm,04,03-01-02-02-02-01-04.wav
-494.31747,73.44999,-12.124203,1.5707558,-21.47612,-10.750027,-24.69555,-24.984148,-19.172853,-11.336417,-12.983851,-19.959,-8.319222,-9.900701,-18.474913,-4.092846,-9.633245,-13.451847,-10.841942,-4.8524165,-15.935668,-5.371421,-11.689928,-1.7829711,-11.344286,-2.6785336,-2.3468626,2.1828365,7.146392,9.924225,10.617948,14.646429,7.8814507,8.308634,5.4655776,9.292946,1.2570168,3.0033367,-0.52248114,-1.9453661,calm,04,03-01-02-02-02-02-04.wav
-428.6494,95.43538,-42.279007,9.666191,-21.710949,-22.48265,-16.638252,-32.696445,-18.347195,-10.283537,-15.351229,-16.280922,-13.516581,0.33570755,-16.286531,-2.2208037,-6.104042,-7.8789406,-11.076885,-2.6253052,-7.4294043,0.92355835,-7.0164995,-2.0186157,-1.7151232,-5.471849,-6.2951193,-2.577482,-3.8493612,8.21381,4.131982,12.327858,7.263194,8.465397,2.9576268,2.304574,2.0863712,1.4968159,0.514113,1.2918258,happy,04,03-01-03-01-01-01-04.wav
-374.2906,83.13361,-51.52958,9.108223,-20.342022,-28.919884,-9.73634,-33.941994,-19.58221,-7.9309053,-15.320311,-14.52623,-14.98723,-0.8360605,-19.678696,-4.9012575,-2.8451672,2.918609,1.4922156,10.495817,0.72692525,11.313262,3.5291228,5.1931114,3.8280401,0.6783003,1.9779651,6.0999274,1.7754123,3.0556512,-4.4211593,2.3756628,1.8097005,3.712551,-0.3536154,-0.109903276,-0.26920244,1.2644213,0.3627565,0.7362939,happy,04,03-01-03-01-01-02-04.wav
-403.33435,80.87291,-34.734703,13.534768,-14.853353,-20.963211,-8.836976,-27.518248,-16.565641,-13.848007,-7.8835683,-12.869264,-10.742027,-3.6239235,-14.222282,-7.6111784,-12.764821,-6.8770356,-13.704838,-2.4203858,-8.288862,-1.1614729,0.060828716,6.5772095,2.7020729,7.9348865,0.6194421,5.989963,2.4608788,1.003515,1.5239708,2.4562466,5.05399,5.714863,3.6427503,5.3242683,-1.629053,-1.3896971,-4.8644834,-1.7847216,happy,04,03-01-03-01-02-01-04.wav
-382.48645,88.25956,-41.959293,7.556205,-14.216544,-26.323318,-14.954294,-34.862785,-14.69747,-10.046917,-12.992521,-12.902487,-11.08955,-3.5634263,-19.141687,-4.4958243,-6.248413,-4.9442935,-8.4574995,1.7955891,-7.2630234,3.8353999,-0.8708479,8.613404,5.4347606,4.188595,2.8459923,-0.31790498,-0.5587621,3.431243,1.3943111,3.9124417,-0.58534014,0.17565393,-0.46841288,6.1616597,-1.5590878,-1.7204361,-3.791396,0.49612513,happy,04,03-01-03-01-02-02-04.wav
-323.89502,57.790474,-43.099888,-2.1305099,-20.122936,-24.38929,-9.179824,-30.2531,-16.991478,-9.284803,-13.037654,-14.781592,-6.7323694,8.082082,0.5078335,2.3581316,-4.446844,-2.56363,-0.02889273,11.966298,1.1696086,7.4550424,4.8841157,9.993153,8.014064,5.326493,-1.4163704,8.368562,5.4108167,1.6099682,-1.5314757,0.6444833,-2.4936757,-1.358848,-2.7911038,0.38527626,-3.3252213,0.2125759,-0.6673443,1.1284554,happy,04,03-01-03-02-01-01-04.wav
-288.86545,44.322144,-48.55593,4.227724,-22.521248,-25.723783,-4.7481055,-32.478558,-12.087717,-9.152653,-14.948154,-13.991421,-13.953704,8.915427,-6.513437,12.061048,16.061413,14.270975,12.29379,11.699888,-2.4184155,6.8772044,-3.855757,4.879359,1.8370513,0.017623004,-4.131613,2.677266,0.52529323,-2.4093,-5.9718385,2.6994674,0.7606397,1.8524547,1.5889876,2.1409225,-1.2087888,-1.6689034,0.48202717,3.7802792,happy,04,03-01-03-02-01-02-04.wav
-316.92694,48.204113,-40.762043,2.195965,-21.681147,-26.031551,-15.460388,-35.451607,-18.436075,-11.25297,-15.684944,-12.717204,-14.904376,-4.493595,-21.03634,-11.168724,-9.8681,-6.8041096,3.014674,12.932342,5.074702,6.682729,1.093931,2.5645096,6.870021,10.622556,4.029126,2.7199183,-4.930153,-0.39719316,0.01822919,2.2260888,-3.1790779,-2.9765086,-0.39492545,2.74718,-0.84022474,2.9835982,4.3484855,2.0710013,happy,04,03-01-03-02-02-01-04.wav
-257.09598,34.442616,-50.845364,-3.8582199,-27.059427,-28.690435,-18.475183,-33.620026,-14.1793,-14.864215,-17.698185,-19.744513,-15.526205,0.4420684,-10.954129,8.439589,6.30318,9.276514,9.658592,9.485976,4.6851344,5.222637,0.20184164,1.4872676,-2.6983912,0.6076687,-2.6093311,-0.4738412,-1.5165937,-2.6373978,-3.2794151,-0.9797216,-3.7517316,-0.25514653,-2.4967113,1.7649171,-2.0618327,1.8976638,-2.1691968,0.98580873,happy,04,03-01-03-02-02-02-04.wav
-476.99756,81.33324,-15.358972,14.408949,-14.460268,-16.220516,-10.98561,-26.149591,-20.78064,-15.94663,-6.1158147,-14.309238,-13.021922,-1.7272407,-12.255398,-10.125831,-8.86263,-3.811961,-13.001731,-3.8989964,-9.275454,-0.52434033,-8.658337,-1.6441835,-2.744634,1.5324606,-1.1708452,5.3513813,3.8763478,10.357373,4.537523,6.85776,1.8048786,2.7523887,2.1420238,4.7557654,0.41058773,-2.4395723,-3.9658926,-0.3789159,sad,04,03-01-04-01-01-01-04.wav
-386.55005,64.90497,-23.345087,-0.8914276,-19.313213,-22.342577,-8.039133,-30.670313,-20.463116,-10.532079,-11.68589,-12.849135,-19.679869,5.3296413,-15.888606,-3.1568532,2.115428,3.4130976,5.5905967,5.5387897,2.899819,7.4075737,7.3326626,11.763806,5.8423705,5.5215282,-6.4687157,-1.3174822,4.6608577,5.985791,-1.0359662,-3.0231237,-0.9772887,1.0569817,-2.7840984,0.57140595,-2.8857524,1.2358404,-4.632286,-0.32903835,sad,04,03-01-04-01-01-02-04.wav
