mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion,speaker,file
-175.27869,192.48726,-46.466377,17.075014,-4.080784,-7.377236,-21.482084,-15.642144,-17.374834,-18.93414,-14.509567,-25.244911,-15.932646,-11.300704,-4.874595,-16.889906,-14.077226,-7.123034,-12.716449,-9.681662,-10.457054,-3.9204617,-5.3066244,-5.487868,-5.795255,-8.676196,-4.3776217,-4.4614463,-4.1416235,-3.936382,-4.734399,-6.2509265,-5.598223,-3.236038,-0.6872609,-0.2891422,-3.6219094,-2.677079,-1.5663823,-0.9566553,sad,Millee,Millee_sad_001.wav
-148.864,193.53708,-46.47485,15.041941,-3.8124037,-9.239114,-18.723385,-11.631442,-18.387083,-20.305376,-16.912474,-22.221489,-14.0975,-12.6921425,-5.0713925,-16.652592,-13.134894,-9.891364,-13.685421,-7.0874233,-8.138526,-3.8858216,-5.190444,-4.124207,-5.584322,-7.352338,-5.020433,-5.83554,-4.1199217,-4.1345334,-2.5276687,-4.3619156,-6.0506086,-2.635002,-0.9284231,0.41402698,-1.5925605,-3.739853,-1.456862,-0.79115164,sad,Millee,Millee_sad_002.wav
-175.05066,194.30392,-47.985447,18.07386,-3.78057,-10.163352,-16.402119,-14.589743,-15.992371,-18.779465,-17.01775,-23.639387,-15.153441,-9.452279,-6.5595565,-16.588129,-11.210578,-7.6676035,-13.41012,-9.791782,-9.348144,-3.831893,-5.1965446,-5.616736,-4.522213,-7.3611813,-4.6159034,-3.4441934,-5.1125665,-4.0132575,-3.7795808,-6.886658,-5.4375825,-3.613087,-2.140764,0.2854323,-2.9109237,-3.1662383,-1.1314903,-2.0551443,sad,Millee,Millee_sad_003.wav
-150.22739,197.82422,-47.107956,14.928948,-6.800374,-7.5112085,-15.891756,-12.89109,-19.318708,-20.748522,-15.613991,-23.028988,-14.038853,-9.295206,-7.1011186,-15.99589,-9.534818,-9.234923,-13.925799,-8.082917,-9.222999,-4.6224985,-5.0260906,-5.058151,-6.9249606,-8.398637,-4.0729203,-5.0031996,-4.820661,-3.4277549,-3.0846767,-4.9625673,-3.7263536,-2.9532197,-2.761915,0.7438891,-1.6309729,-1.7504221,-0.6911551,-0.38226613,sad,Millee,Millee_sad_004.wav
-158.0944,199.29642,-49.372513,19.515785,-9.145386,-7.7087646,-19.600836,-15.4237795,-19.06314,-20.951937,-14.622516,-21.53209,-15.664181,-7.8016477,-7.2141485,-17.24073,-8.581896,-10.165964,-11.6313,-11.061444,-11.5009165,-3.5701141,-7.82829,-6.5820117,-4.731203,-5.207328,-7.0849752,-3.3507588,-2.362781,-2.9403145,-1.760517,-6.2150373,-4.1591716,-5.1347733,-1.5704005,1.0812131,-0.95436525,-5.377466,-3.4659183,-0.8772125,sad,Millee,Millee_sad_005.wav
-167.37326,188.7008,-50.55896,17.266129,-8.306748,-6.3133926,-24.158657,-12.630091,-18.239914,-19.131542,-14.0698595,-19.72372,-16.024809,-14.223186,0.27301693,-16.829512,-14.408612,-6.661483,-14.384441,-7.0563583,-7.8862605,-5.6415157,-6.1175375,-6.6877728,-2.8955328,-6.574379,-5.3178916,-1.9754444,-4.2448626,-1.7788353,-0.91385305,-4.4262085,-3.2285445,-2.8386133,-1.9717485,-2.5710232,-2.7039092,-4.1981044,-4.5555186,-2.2901525,surprised,Millee,Millee_surprised_001.wav
-161.62152,183.92625,-44.916477,17.894634,-4.47516,-10.870743,-24.036098,-11.873112,-18.90538,-16.309958,-16.567387,-20.496765,-15.412944,-15.107023,0.050045915,-13.105575,-16.387505,-9.2339115,-12.10108,-9.877136,-7.8542404,-2.399804,-3.8296578,-7.75171,-4.399404,-4.656169,-6.708923,-2.108816,-3.971369,-4.290432,-2.3192186,-5.28783,-4.433016,-3.3561234,-1.0326864,-3.9454672,-3.414176,-4.591181,-3.9678588,-1.7078339,surprised,Millee,Millee_surprised_002.wav
-172.67188,177.47714,-35.93854,10.649678,6.6874714,-12.4004135,-20.72036,-15.950289,-17.25648,-14.354351,-15.019146,-24.04548,-20.867718,-12.35055,-4.8376174,-10.355223,-9.830787,-9.602282,-15.47167,-14.240359,-8.027047,-4.8583536,-4.402026,-5.598786,-7.120912,-4.4167643,-4.1033316,-1.4142035,-1.4853511,-3.462857,-1.4670199,-2.989508,-3.5079634,-3.8511302,-4.4851055,-2.6891472,-2.2007163,-4.0881824,-3.301803,-2.8501096,surprised,Millee,Millee_surprised_003.wav
-172.34586,184.0619,-40.039738,8.006768,2.9621644,-9.877449,-18.872248,-16.239979,-18.826088,-15.162632,-18.077461,-22.420654,-17.481762,-9.863314,-3.6907911,-12.686824,-10.095431,-8.616425,-13.922632,-13.104103,-6.846551,-5.110407,-4.9583874,-6.687256,-6.8723097,-2.7359514,-4.6965656,-0.99997264,-2.2250514,-2.986433,-2.3593664,-6.2258806,-6.6142416,-5.2423344,-1.981184,-3.186604,-2.6789598,-4.776069,-3.0909848,-1.6984386,surprised,Millee,Millee_surprised_004.wav
-172.72725,177.55354,-33.547497,8.077709,6.4595795,-8.930266,-20.23587,-16.815218,-19.380802,-17.277342,-19.074705,-23.960865,-18.718716,-10.039222,-3.7532637,-12.816788,-9.960655,-9.426995,-14.07679,-12.654536,-8.478565,-4.9604006,-5.676161,-7.373401,-6.776089,-2.983118,-4.7571983,-2.7389526,-3.2448583,-3.9740188,-2.0831027,-3.1109767,-2.3544035,-3.4219189,-1.2636245,-2.772963,-4.1115184,-4.122594,-3.006361,-0.8694867,surprised,Millee,Millee_surprised_005.wav
-245.28952,172.57324,-10.903691,27.778128,8.530815,-16.482502,-17.638895,-21.70595,-13.675426,-2.3311064,-7.819921,-25.55189,-16.82486,-3.2549722,-11.866594,-14.31673,-10.199888,-12.077759,-9.293599,-6.903767,-7.2567906,-2.3154607,-2.6671753,-11.291857,-7.9334745,1.0821495,1.8180646,1.796444,-1.9386938,-5.3515906,-4.66022,-5.4115653,-4.935742,-6.049262,-6.8115106,-3.4407456,-2.9512944,-6.4378963,-4.299627,-1.5173628,angry,Parul,Parul_angry_001.wav
-226.8423,174.1891,-16.916357,42.716454,0.16450462,-22.791489,-14.801698,-22.224949,-18.608208,0.6809661,-6.495772,-29.235401,-17.319416,-7.982732,-9.716796,-11.478169,-11.208645,-10.438574,-11.599051,-10.094281,-8.717359,-4.375354,-3.1058197,-8.072188,-3.8024173,4.385357,4.1905923,-0.025757613,-4.6341543,-5.092879,-4.2440534,-4.7913585,-3.5079072,-5.0175743,-5.9328856,-2.7168295,-4.45268,-6.7732334,-3.053745,-4.57581,angry,Parul,Parul_angry_002.wav
-230.69897,165.03336,-13.408182,32.1469,-5.0961013,-14.139429,-24.147745,-21.35967,-11.314944,-8.574556,-6.110025,-28.372223,-21.693638,-1.665246,-10.016759,-16.20133,-10.679889,-15.841642,-15.130632,-4.3829217,-0.9276615,2.9237115,6.7509646,-5.498548,-11.380632,-0.54526687,-1.8915236,-2.2796793,1.1380582,-6.455361,-9.963327,-5.8576736,-4.228933,-5.334108,-7.180071,-6.473208,-3.121195,-5.6391387,-6.0937166,-3.6557345,angry,Parul,Parul_angry_003.wav
-253.3657,168.9821,-16.372553,15.927491,-5.122141,-4.9746594,-18.198454,-12.964839,-13.486543,-14.887115,-7.3194838,-22.49804,-17.002188,-5.328034,-12.087203,-17.351345,-9.472279,-9.06786,-7.366396,-8.109016,-13.723722,-5.8317094,-0.5230174,-3.9096897,-2.460862,2.870531,-0.13045347,-4.7303042,-6.334241,-4.9505787,0.9239336,-2.2683456,-6.012453,-5.8637104,-8.601727,-1.2317159,1.9397131,-6.8806806,-7.2882557,-4.603475,angry,Parul,Parul_angry_004.wav
-187.96735,179.749,-29.20081,25.449926,-24.145046,-7.4066725,-12.51537,-20.198034,-5.916844,-16.314613,-12.220798,-25.172388,-17.291063,-1.8473126,-12.05915,-18.509848,-12.1245,-8.7897415,-8.547706,-9.312826,-15.155263,-7.889614,2.4708347,-1.2977831,2.759471,10.011154,2.211548,-5.9298325,-10.257068,-8.428738,-1.548722,-0.21868682,-2.706504,-10.433068,-11.324572,-1.4403983,-0.62325794,-3.0859554,-6.457043,-8.731372,angry,Parul,Parul_angry_005.wav
-205.19884,181.03783,-15.91372,29.656416,-3.4797328,-15.21731,-12.592126,-19.478315,-7.756013,-2.0634959,-0.14272764,-15.663872,-27.83364,-9.734538,-0.72451085,-15.236223,-10.868843,-3.8447952,-11.380037,-9.101191,-3.9427125,-5.5169253,-2.8812745,-1.6992881,-2.5859108,-0.66281027,-2.066803,0.89232284,2.2110157,1.1850849,0.5078884,-3.292645,-2.7163022,-4.204966,-6.512398,-6.4181476,-4.988789,-8.361493,-9.907715,-3.8780594,calm,Parul,Parul_calm_001.wav
-165.57303,189.17586,-28.366991,29.793682,-3.5058625,-15.305436,-18.316895,-17.588408,-8.906626,-4.61403,0.38399562,-15.39271,-22.321667,-10.244468,-0.7332043,-13.417879,-10.520006,-5.097385,-12.993473,-8.783894,-7.673896,-6.960433,-1.7711362,-1.3721709,-2.2135813,-1.5318816,-2.8360417,-0.38597286,-0.83110887,0.0020424966,3.3467917,-2.0180268,-3.4615731,-4.955943,-4.6659727,-2.1319888,-4.266625,-7.042621,-7.7680125,-4.229969,calm,Parul,Parul_calm_002.wav
-195.06621,179.69179,-17.239,23.908352,2.170643,-17.827457,-14.214594,-18.964628,-12.205158,-4.1113386,-2.393409,-14.585926,-27.055439,-11.446237,1.0748152,-14.129172,-10.254299,-4.033274,-11.181072,-9.336456,-6.0421367,-3.7795248,-0.7347565,-2.1161015,-3.4323785,-2.2962303,-2.9755037,-0.6708357,-1.8990297,-1.6831129,0.8013017,-1.3036083,-0.6378594,-1.2570401,-3.4136298,-5.2788033,-6.124052,-8.5878105,-8.971388,-4.763529,calm,Parul,Parul_calm_003.wav
-182.41995,185.22615,-18.539423,18.258558,-5.8416615,-16.777126,-20.534525,-18.150158,-5.4017253,-5.7560797,-2.6010573,-16.700216,-26.878162,-6.827581,-5.402991,-14.958612,-7.8893414,-10.437171,-10.5659485,-6.971055,-3.5280151,0.5113556,-1.5104587,-0.7442993,-2.0487304,-5.3779526,-1.3412355,3.1560545,0.70138776,-1.696649,-1.1379479,-1.6867973,-3.8785646,-4.5556126,-5.2331915,-8.219979,-7.1240497,-7.6982555,-8.561121,-4.9419236,calm,Parul,Parul_calm_004.wav
-178.50249,196.82729,-33.122177,24.394651,-8.948383,-9.568898,-27.410715,-22.138163,-1.916095,-4.1343927,-3.846978,-17.063337,-25.236479,-7.97316,0.33170736,-14.805559,-5.562866,-8.253085,-11.438217,-3.8101976,-7.928089,-2.186738,-0.9846109,-1.2804585,0.64873624,-1.1320823,-2.8961122,-0.6255934,-2.2649226,-5.3383064,0.59553087,-1.398954,-5.634482,-4.7883105,-3.0704267,-3.7054005,-5.5387354,-6.32933,-7.1988573,-6.347893,calm,Parul,Parul_calm_005.wav
-236.48232,172.4176,-7.5715013,27.270433,-1.2140509,-14.273999,-19.213278,-17.441813,-16.462818,-7.844928,-1.767272,-29.74192,-20.073004,-3.497328,-10.942418,-11.161278,-10.066348,-11.476493,-11.794483,-7.747057,-5.854763,0.16366288,2.0966706,-10.209913,-7.1597347,0.35000384,0.52059066,1.701009,-4.716507,-6.20317,-3.1894271,-3.6656618,-4.9161854,-7.5457067,-8.401705,-3.4584002,-2.9044032,-7.707536,-4.431989,-3.3302944,disgust,Parul,Parul_disgust_001.wav
-230.11868,169.45834,-12.021139,25.081266,-16.239632,-15.405208,-15.736617,-14.787444,-17.970985,-11.58198,-7.9877663,-29.523577,-16.371342,-1.1188933,-7.7756796,-14.452605,-12.135979,-12.983361,-10.699828,-7.820242,-9.09133,-5.4280214,-1.1591545,-7.705335,-9.979261,5.532294,5.756168,2.5304914,4.3774285,-4.275864,-5.8813663,-4.973854,-7.097503,-4.646036,-4.566841,-6.17037,-4.30932,-5.11062,-5.4232306,-3.7543416,disgust,Parul,Parul_disgust_002.wav
-216.85634,170.24611,-10.583758,25.157028,-7.9450917,-16.212608,-15.183452,-16.836706,-22.649235,-8.132415,-4.917392,-22.29078,-20.050035,-9.854965,-7.778007,-16.64872,-12.491395,-16.355572,-11.347852,-5.473694,-6.330507,0.7470253,-0.1504321,-6.680402,-9.568825,2.6753716,3.7436035,1.3420397,-3.1999102,-7.422808,-0.73785746,-4.8899007,-5.197755,-4.7373857,-5.3133893,-3.2617326,-4.40454,-5.716317,-4.0557094,-3.4971893,disgust,Parul,Parul_disgust_003.wav
-236.42725,168.56218,-21.548328,34.34353,-10.575801,-16.353003,-13.050446,-20.442732,-19.814558,-12.153044,-7.5906844,-20.123291,-23.534536,-5.703393,-5.2560797,-19.689219,-6.478802,-12.343486,-9.225801,0.41934898,-6.239621,0.4107767,0.5247142,-8.901575,-12.668184,-2.92656,1.1492223,2.8155332,-1.6841758,-6.598094,-4.2781825,-7.956454,-6.1455436,-8.581247,-5.981331,-2.554145,-5.523879,-4.9998536,-3.898011,-0.3562056,disgust,Parul,Parul_disgust_004.wav
-226.44255,175.13545,-16.424463,38.53915,-5.95967,-12.636442,-20.165249,-17.623873,-21.896624,-6.6404386,-5.187384,-18.535694,-18.136648,-15.196298,-3.901527,-16.88195,-11.783185,-10.32519,-10.112415,-7.2535534,-13.5629015,-7.5011926,-2.5533056,-6.8689203,-7.949723,3.3329406,3.5702047,4.756279,-2.7758453,-4.645856,-0.24990101,-6.6577373,-2.8836508,-6.2206116,-3.479157,-2.5423644,-5.1548176,-4.28472,-4.209812,-3.7596788,disgust,Parul,Parul_disgust_005.wav
-218.75998,167.19008,-4.1613464,33.50825,5.4814506,-15.626081,-15.479658,-24.714645,-13.579535,-1.9752603,-3.9252582,-23.365303,-25.732563,-8.426406,-11.147768,-16.093773,-11.809897,-9.785931,-8.383114,-8.211674,-6.2331634,-6.1407433,-5.026225,-9.946175,-11.96986,-1.3553619,3.5937684,3.7408946,1.9573085,1.3282573,-0.5487393,-3.9576283,-4.39434,-5.450488,-5.765327,-4.2172747,-2.9863174,-5.605408,-5.6085305,-4.9963336,fearful,Parul,Parul_fearful_001.wav
-191.60283,158.38733,-9.394691,39.265358,-7.404359,-5.7527056,-13.729929,-26.316742,-5.6918807,-12.91567,-5.849567,-16.25548,-34.22131,-2.7742271,-11.411636,-25.867203,-3.0074005,-9.873454,-13.173401,-10.26614,-9.007101,-3.1058064,-1.3550396,-3.3328567,-5.2660775,0.7756545,2.0675826,3.3260198,-2.1546206,-2.2182446,0.06837377,-7.788711,-5.9619555,-5.771357,-5.0026894,-4.5678415,-4.2879596,-6.913338,-7.8255734,-3.709063,fearful,Parul,Parul_fearful_002.wav
-211.43286,160.58275,-12.880751,44.211555,-6.2843647,-14.391997,-9.936456,-32.52759,-12.459144,-6.1296268,-5.6492662,-20.168524,-29.044197,-5.610884,-11.731952,-18.50321,-6.791247,-11.499822,-13.9672575,-12.097806,-8.915094,-2.9967792,-1.625045,-5.683989,-5.2117233,3.2663903,7.4254994,4.562725,0.23658028,-0.3664834,-2.3574185,-6.6866245,-7.1182284,-6.3406134,-6.439176,-5.6572514,-5.322495,-7.18608,-5.0809875,-3.0017145,fearful,Parul,Parul_fearful_003.wav
-209.61633,191.18309,-10.129397,34.6414,-3.8044417,-14.076094,-17.080032,-18.71046,-17.876495,-6.893784,-6.146963,-24.358301,-16.571236,-11.828849,-8.047242,-13.346758,-14.405567,-6.054138,-9.402839,-9.536585,-7.32001,-7.168096,-9.725706,-13.928042,-12.8358135,-2.8962214,0.9143867,2.2307541,1.8997366,-0.2780118,0.5416433,-3.0423431,-4.155133,-4.091916,-2.7673655,-3.2565696,-3.2641075,-4.5133915,-5.58562,-5.333173,fearful,Parul,Parul_fearful_004.wav
-208.45717,185.74721,-21.451855,38.392017,-6.250478,-8.728821,-16.91488,-20.809736,-15.31864,-5.509152,-7.8719954,-21.245243,-15.562596,-13.609774,-7.6357055,-15.334869,-11.178591,-3.9360492,-11.9888935,-7.582696,-5.4942126,-7.1345153,-8.668243,-13.608276,-13.353171,-4.5352845,-1.569015,1.8867234,3.980314,2.6481223,3.2480261,-4.7045274,-9.451911,-7.005007,-2.5478766,-2.200398,-2.114256,-6.6657577,-7.921184,-3.412383,fearful,Parul,Parul_fearful_005.wav
-208.13188,180.74144,-24.212242,9.158348,-3.8597245,-16.919228,-21.943394,-22.61333,-5.7534823,-5.7240753,-7.7604485,-14.719748,-23.716429,-9.631905,-3.7615738,-18.14373,-12.168122,-10.69636,-12.571753,-5.2192345,-7.2728596,0.6595911,4.3614416,-6.495617,-3.1992633,2.0409088,-2.2902846,1.1681576,2.9671032,0.66284156,0.17137136,-4.319533,-5.9182086,-3.0577002,-4.480993,-8.048909,-4.203119,-4.8870683,-7.4700975,-3.735415,happy,Parul,Parul_happy_001.wav
-177.27193,176.56712,-37.87164,13.804174,-8.279388,-7.2118726,-22.366514,-22.166994,-6.47105,-10.715041,-8.848842,-18.13148,-18.968655,-10.89957,-8.820663,-15.704382,-7.464477,-8.089698,-12.710576,-5.06256,-6.452049,-1.3700521,0.46273834,-2.2264774,-0.6623038,-0.98283654,-2.6672175,-0.9195058,-1.2954661,-4.096305,-0.4222105,-2.8157766,-5.8446307,-4.655372,-6.4785395,-5.7280483,-4.4685,-5.8516226,-6.7898006,-5.404397,happy,Parul,Parul_happy_002.wav
-206.97081,164.14627,-8.250086,12.5671625,-0.6901682,-13.4744425,-25.841118,-17.909966,-16.769117,-10.475015,-2.7130876,-26.588102,-15.496034,-5.098045,-19.796251,-12.726243,-9.156863,-8.904985,-6.592392,-11.097819,-7.3424635,-7.9378557,-4.338304,-3.1910958,-4.9861503,3.9255443,0.7931009,-1.7730708,0.67483366,-2.2376003,-4.3565755,-4.905478,-4.827898,-5.0628796,-4.608986,-2.0018494,-0.86375684,-5.5578227,-5.961431,-4.1502547,happy,Parul,Parul_happy_003.wav
-241.451,179.46172,-14.397732,31.773808,2.3674288,-24.059713,-18.430952,-14.496563,-12.314977,-1.8909647,-4.55316,-28.571766,-18.402842,-6.3009696,-11.705117,-12.612023,-9.89086,-9.125197,-12.080282,-8.434372,-4.541751,-4.12619,-1.1316562,-5.289596,-8.778231,-3.4099927,-0.6344079,0.45826566,0.5277956,-1.3858407,-4.1291733,-6.801182,-4.7858796,-4.0895915,-5.6358523,-1.7525172,-3.1492684,-8.519279,-4.718104,-2.2360535,happy,Parul,Parul_happy_004.wav
-207.02715,188.46542,-28.834013,21.734152,-6.561107,-16.77229,-22.596066,-15.932528,-17.424192,-7.209072,-5.5089607,-29.303312,-14.32725,-4.1140957,-10.02596,-13.157714,-10.6148815,-10.627159,-10.824324,-8.878606,-6.5878835,-3.5625556,-4.3418593,-4.039697,-8.692484,-6.290158,-1.6364204,-1.7576886,-1.4344001,-3.798327,-3.1042216,-4.9582367,-5.523403,-3.272783,-4.392575,-3.6425226,-2.4244404,-6.5880494,-5.4730678,-1.2258283,happy,Parul,Parul_happy_005.wav
-198.74417,176.36153,-23.504364,25.863653,3.3401113,-16.662737,-18.283564,-23.968931,-9.206282,-2.3715217,-2.373482,-8.877108,-17.784485,-13.91691,-0.00031369666,-8.227414,-15.840799,-6.401443,-9.964037,-10.138433,-4.8517423,-4.145265,0.7609906,-2.1966314,-4.9710755,-1.4270678,-1.7470652,0.13152483,0.2965893,-2.2865245,-3.588777,-3.4544308,-3.5156486,-5.642304,-3.8868415,-2.9223783,-6.581095,-8.502788,-6.460661,-3.574419,neutral,Parul,Parul_neutral_001.wav
-205.0013,182.77069,-21.093687,21.627342,-1.6833546,-14.837714,-20.639555,-21.580112,-7.662629,-4.1920576,-3.162321,-18.992123,-23.263632,-8.403429,-1.59924,-12.129883,-10.923457,-6.326793,-12.781053,-7.75022,-7.2966094,-5.789755,1.504649,-2.2551622,-2.3300755,-1.7860496,-1.3973633,0.3169138,-2.2432988,-1.1643136,-2.7521722,-3.214253,-2.7150888,-5.213741,-4.2227125,-5.023959,-6.204759,-7.221378,-7.969173,-3.6593773,neutral,Parul,Parul_neutral_002.wav
-204.26028,187.34903,-22.491875,23.498266,-6.2356577,-15.343094,-21.89598,-23.24268,-9.29416,-5.794233,-4.649556,-16.134876,-18.843258,-7.8737626,0.67220193,-14.272504,-11.896984,-2.3330545,-12.327792,-7.406721,-4.2084184,-4.152921,0.14555551,-3.4879797,-3.3138604,-2.121061,-3.2018247,-0.59576225,-1.3386514,-1.9725769,-2.0051208,-5.045052,-4.8238587,-3.0623186,-2.9487398,-4.8863497,-7.2587757,-8.148896,-6.9549875,-2.1846678,neutral,Parul,Parul_neutral_003.wav
-186.4494,191.1374,-27.664423,31.12521,-4.18479,-24.436228,-21.928383,-19.755453,-9.080478,-2.753504,-4.9639697,-17.666176,-20.673532,-10.144566,3.0994432,-15.675136,-15.980169,-5.1196575,-15.882764,-7.709936,-4.3851786,-9.909487,-2.1331217,-1.7528732,-6.329555,-1.3092356,-0.42691115,-0.21540779,1.868633,2.8228536,4.2084517,-0.49995315,-3.2294064,-3.3162298,-3.7877147,-4.1609416,-4.954961,-6.3052406,-7.78971,-5.624785,neutral,Parul,Parul_neutral_004.wav
-169.51935,188.45079,-20.862432,24.331793,0.7986934,-25.945278,-21.357944,-20.91778,-6.344662,-2.8060827,-6.5277905,-11.558601,-22.558382,-11.69325,1.4868699,-14.170206,-8.206371,-1.7791297,-13.055388,-7.24106,-5.3926725,-5.5887423,-1.2519671,-2.3985455,-4.0923567,-6.297206,-5.4157085,-2.8627505,-2.0617692,1.4338154,2.0942533,-2.3230853,-3.8943448,-2.4572628,-3.180719,-3.6518655,-2.0991063,-6.9511886,-8.819988,-2.1663659,neutral,Parul,Parul_neutral_005.wav
-211.80151,190.50511,-20.630863,33.784336,0.018923493,-19.282297,-16.092897,-16.52571,-12.592576,-3.2105384,-4.714038,-25.646366,-17.972214,-6.2869267,-8.582748,-13.77273,-9.869434,-9.653321,-12.146658,-5.2500777,-5.7497315,-5.5446353,-4.3403378,-11.286837,-13.262467,-4.894433,1.5062674,3.5926926,1.3468078,-1.230757,-2.5255246,-6.020272,-5.010445,-4.596062,-4.200009,-0.7121899,-2.3089864,-7.119766,-6.681429,-2.664676,sad,Parul,Parul_sad_001.wav
-194.17032,177.96764,-9.86293,33.10856,6.3542347,-17.825588,-16.47649,-20.222443,-12.242935,-2.9606402,-6.146903,-24.151768,-21.311647,-6.3219786,-10.363339,-17.929888,-11.222459,-10.21011,-10.324374,-4.5449505,-6.978129,-7.1819983,-5.345139,-11.937489,-10.710028,-0.6980644,1.890911,4.4205227,3.05966,-0.9758541,-3.074225,-6.58587,-3.7108562,-4.5724015,-5.2845,0.4153772,-2.69655,-7.4074,-4.8745766,-3.8529332,sad,Parul,Parul_sad_002.wav
-199.00137,170.34746,-8.430731,31.692167,11.025292,-21.0851,-16.633478,-20.308727,-15.7073965,1.2128372,-4.332983,-26.851566,-22.29286,-8.706669,-8.783584,-14.872631,-11.932059,-8.008993,-11.379769,-8.552737,-5.5852165,-4.8906283,-5.0405674,-12.883451,-11.043572,3.6710093,5.599174,2.7973762,0.35344145,-4.217468,-2.877148,-5.864911,-3.3611815,-2.2295165,-10.567768,-4.355894,-0.88187194,-6.381117,-2.934212,-2.7628202,sad,Parul,Parul_sad_003.wav
-197.98853,171.09845,-6.2951307,28.030817,3.2901206,-12.386973,-24.989843,-20.170532,-10.3977995,-2.491535,-1.9779578,-22.928246,-19.603443,-8.800316,-11.916854,-14.165677,-9.888518,-9.128562,-9.596689,-10.407988,-6.1029077,-1.4958396,-6.1832333,-11.903628,-10.58231,0.8717799,4.6649137,0.15970191,-2.065626,-2.788355,-5.054406,-5.235197,-0.9909055,-2.998204,-7.6479115,-4.3547454,-1.3879099,-6.413161,-4.815793,-3.0009112,sad,Parul,Parul_sad_004.wav
-212.39743,179.96341,-17.80625,32.92671,-2.1886985,-15.173818,-15.873566,-23.689793,-15.84155,-4.9236426,-9.098502,-22.96017,-18.629805,-5.875797,-9.3620615,-14.31985,-10.651563,-10.685383,-11.254674,-10.499029,-6.0649657,-5.532542,-2.6059644,-8.611932,-11.995563,3.5259452,3.3775098,-2.0945692,-1.3606082,-1.2483711,-1.5321476,-2.7868667,-1.9589369,-4.753267,-8.872159,-6.1470213,-0.7617539,-7.0966663,-6.0815253,-3.7821586,sad,Parul,Parul_sad_005.wav
-221.35127,178.48505,-17.126781,29.763386,-3.6549935,-14.187285,-10.629127,-12.839804,-19.272167,-7.42535,-2.4380074,-25.219912,-24.675762,-10.002597,-6.6157975,-13.074447,-13.887311,-10.517796,-7.443204,-6.161448,-5.699394,-0.39524537,-0.051114324,-8.960124,-8.537361,1.8973606,-1.005899,-2.9589007,-2.0588446,-10.389305,-4.3198104,-1.2050915,-6.6190653,-3.79232,-5.172412,-6.5967793,-3.285282,-4.341069,-4.259072,-4.0099387,surprised,Parul,Parul_surprised_001.wav
-231.12128,178.04968,-15.393055,31.039831,-0.4496075,-16.804073,-10.849678,-20.081127,-19.448961,-1.0414864,-5.6522307,-19.992493,-25.39041,-11.830584,-3.3438668,-16.129822,-10.2133045,-10.9863615,-8.464488,-5.88663,-11.075759,-1.8790461,-5.0286093,-13.229203,-9.733377,0.8005252,3.4948118,4.235543,-1.3314445,-4.4775996,0.36131668,-4.062481,-5.7399487,-7.291058,-3.2260368,-3.607563,-4.5538254,-4.470069,-5.301479,-3.2902653,surprised,Parul,Parul_surprised_002.wav
-232.92519,178.50818,-26.66131,39.088604,-4.4709225,-14.315535,-7.607713,-19.766653,-16.651226,-3.0761635,-6.3760996,-20.743137,-27.96126,-14.922162,-1.9330312,-17.007338,-9.646581,-6.6494255,-11.915671,-7.5193086,-6.072961,2.8479958,0.23658866,-8.049504,-7.9887247,-2.8575191,-0.78789663,2.8814387,-3.784511,-5.341212,-0.48001257,-7.3681574,-4.4751287,-4.6339135,-7.1161923,-7.7254453,-4.261084,-3.8214269,-4.4034886,-2.3366864,surprised,Parul,Parul_surprised_003.wav
-243.46973,159.11252,-5.1788015,15.252065,-0.91590965,-12.3620205,-9.966913,-16.446848,-14.985938,-7.606389,-10.704047,-19.173695,-21.75217,-14.043451,-6.2810564,-15.161248,-15.669259,-11.201607,-7.522979,-5.902001,-4.553264,4.4805336,-3.5498326,-14.0000925,-5.1998205,0.07665793,0.21661633,5.8141437,-0.37435943,-8.679867,-5.3281054,-5.722707,-6.174516,-3.0320334,-2.140626,-5.8822675,-7.203253,-4.0178266,-3.3819706,-3.7100558,surprised,Parul,Parul_surprised_004.wav
